last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Wright, Kyle,657140,2,-38.6,0.0,84.1,62.5,,62.5,3,3,,0,0.0,0,0.0,0.0
Suzuki, Ichiro,400085,4,23.5,0.0,84.0,79.5,,84.0,,,,0,,0,0.0,0.0
Davis, Rookie,606959,1,-49.4,0.0,83.8,83.8,,83.8,2,2,,0,0.0,0,0.0,0.0
Doolittle, Sean,448281,1,-31.7,0.0,83.6,83.6,,83.6,3,3,,0,0.0,0,0.0,0.0
Holland, Derek,502706,5,-6.2,0.0,83.5,55.4,83.5,48.3,264,108,,0,0.0,0,0.0,0.0
Cashner, Andrew,488768,3,-36.9,0.0,83.4,71.6,,71.6,13,6,,0,0.0,0,0.0,0.0
Smyly, Drew,592767,4,-36.9,0.0,83.2,80.3,,80.3,4,3,,0,0.0,0,0.0,0.0
Suarez, Jose,660761,1,-46.8,0.0,83.1,83.1,,83.1,2,2,,0,0.0,0,0.0,0.0
Jackson, Drew,623515,2,-30.7,0.0,82.9,75.4,,75.4,3,3,,0,0.0,0,0.0,0.0
Junis, Jakob,596001,2,-16.5,0.0,82.9,77.5,,77.5,31,17,,0,0.0,0,0.0,0.0
Cishek, Steve,518553,2,9.6,0.0,82.9,69.8,,82.9,164,164,,0,0.0,0,0.0,0.0
Lopez, Reynaldo,625643,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Garcia, Yimi,554340,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Holmes, Clay,605280,1,-20.7,0.0,82.9,82.9,,82.9,,,,0,0.0,0,0.0,0.0
Bassitt, Chris,605135,3,-12.8,33.3,82.9,68.3,81.0,62.0,286,286,,0,0.0,0,0.0,0.0
Keller, Mitch,656605,3,-25.7,0.0,82.9,67.9,,67.9,105,54,,0,0.0,0,0.0,0.0
Newcomb, Sean,656794,1,30.3,100.0,82.8,82.8,82.8,,278,278,,0,0.0,0,0.0,0.0
Petit, Yusmeiro,433589,1,1.7,0.0,82.8,82.8,,82.8,57,57,,0,0.0,0,0.0,0.0
Maton, Phil,664208,2,2.9,0.0,82.5,74.8,67.1,82.5,215,109,,0,0.0,0,0.0,0.0
Adduci, Jim,451192,2,-32.5,0.0,81.9,79.3,,79.3,23,12,,0,0.0,0,0.0,0.0
Read, Raudy,600466,1,25.6,100.0,81.6,81.6,81.6,,288,288,,0,0.0,0,0.0,0.0
Hart, Donnie,643354,1,-39.4,0.0,81.1,81.1,,81.1,3,3,,0,0.0,0,0.0,0.0
Carpenter, Ryan,543001,1,-26.0,0.0,81.0,81.0,,81.0,5,5,,0,0.0,0,0.0,0.0
Means, John,607644,2,-36.6,0.0,80.7,60.9,,60.9,2,2,,0,0.0,0,0.0,0.0
DuRapau, Montana,657566,1,-30.7,0.0,80.5,80.5,,80.5,3,3,,0,0.0,0,0.0,0.0
Chavez, Jesse,445926,1,13.8,100.0,80.1,80.1,80.1,,204,204,,0,0.0,0,0.0,0.0
Webb, Logan,657277,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
Mazza, Chris,607391,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
Anderson, Tyler,542881,4,16.9,50.0,80.0,54.9,70.8,34.4,229,130,,0,0.0,0,0.0,0.0
Erlin, Robbie,572362,2,26.7,0.0,80.0,74.1,,68.2,12,12,,0,0.0,0,0.0,0.0
Turnbull, Spencer,605513,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
Hughes, Jared,453172,1,69.0,0.0,80.0,80.0,,,,,,0,0.0,0,0.0,0.0
Cuevas, Noel,571595,2,-35.1,0.0,79.1,74.7,,74.7,2,2,,0,0.0,0,0.0,0.0
Barria, Jaime,642545,1,-32.8,0.0,77.0,77.0,,77.0,5,5,,0,0.0,0,0.0,0.0
Urquidy, Jose,664353,1,-61.4,0.0,75.1,75.1,,75.1,2,2,,0,0.0,0,0.0,0.0
Guerra, Junior,448855,1,6.1,0.0,75.0,75.0,,75.0,94,94,,0,0.0,0,0.0,0.0
Kuhnel, Joel,669270,1,-13.6,0.0,74.8,74.8,,74.8,10,10,,0,0.0,0,0.0,0.0
Urena, Jose,570632,7,-34.8,0.0,74.0,44.7,,44.7,10,7,,0,0.0,0,0.0,0.0
Cozens, Dylan,622226,1,-7.5,0.0,73.9,73.9,,73.9,12,12,,0,0.0,0,0.0,0.0
Elias, Roenis,606273,1,-37.8,0.0,73.9,73.9,,73.9,4,4,,0,0.0,0,0.0,0.0
Lyons, Tyler,544928,1,-21.9,0.0,72.0,72.0,,72.0,5,5,,0,0.0,0,0.0,0.0
Avelino, Abiatal,623214,1,-22.2,0.0,71.5,71.5,,71.5,4,4,,0,0.0,0,0.0,0.0
Hader, Josh,623352,1,-39.9,0.0,71.4,71.4,,71.4,2,2,,0,0.0,0,0.0,0.0
Walker, Jeremy,668683,1,-12.0,0.0,71.3,71.3,,71.3,10,10,,0,0.0,0,0.0,0.0
Guerra, Javy,457915,3,-23.4,0.0,70.8,50.2,70.8,39.9,221,111,,0,0.0,0,0.0,0.0
Brebbia, John,605154,1,22.6,100.0,70.5,70.5,70.5,,223,223,,0,0.0,0,0.0,0.0
Markel, Parker,571917,1,-38.7,0.0,70.3,70.3,,70.3,2,2,,0,0.0,0,0.0,0.0
Wieck, Brad,623364,1,-34.6,0.0,69.2,69.2,,69.2,3,3,,0,0.0,0,0.0,0.0
Avila, Pedro,658648,2,-48.6,0.0,69.1,55.1,,55.1,1,1,,0,0.0,0,0.0,0.0
Suarez, Andrew,605498,2,-4.3,50.0,68.9,55.1,,55.1,105,56,,0,0.0,0,0.0,0.0
Verlander, Justin,434378,1,-19.5,0.0,67.0,67.0,,67.0,8,8,,0,0.0,0,0.0,0.0
Sewald, Paul,623149,1,13.5,100.0,66.2,66.2,,66.2,109,109,,0,0.0,0,0.0,0.0
Nova, Ivan,467100,1,20.5,100.0,63.9,63.9,63.9,,184,184,,0,0.0,0,0.0,0.0
Liriano, Francisco,434538,1,-55.0,0.0,63.4,63.4,,63.4,2,2,,0,0.0,0,0.0,0.0
Dubon, Mauricio,643289,1,-3.6,0.0,63.3,63.3,,63.3,25,25,,0,0.0,0,0.0,0.0
Canning, Griffin,656288,1,0.2,0.0,62.8,62.8,,62.8,37,37,,0,0.0,0,0.0,0.0
Romano, Sal,607219,1,-53.8,0.0,62.5,62.5,,62.5,1,1,,0,0.0,0,0.0,0.0
Duffy, Danny,518633,1,-76.4,0.0,54.5,54.5,,54.5,1,1,,0,0.0,0,0.0,0.0
Chen, Wei-Yin,612672,1,31.7,100.0,52.2,52.2,52.2,,139,139,,0,0.0,0,0.0,0.0
Hammer, JD,670456,1,3.7,0.0,51.4,51.4,,51.4,48,48,,0,0.0,0,0.0,0.0
Sampson, Adrian,592716,1,-71.8,0.0,50.4,50.4,,50.4,1,1,,0,0.0,0,0.0,0.0
Gallegos, Giovanny,606149,2,-6.0,50.0,41.0,35.8,30.7,41.0,57,57,,0,0.0,0,0.0,0.0
Brooks, Aaron,605156,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
LeBlanc, Wade,453281,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Gibson, Kyle,502043,2,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Swanson, Erik,657024,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Winkler, Dan,595465,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Gonzales, Marco,594835,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
German, Domingo,593334,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Paxton, James,572020,3,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Carasiti, Matt,571539,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Kelly, Joe,523260,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Perez, Martin,527048,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Cole, Gerrit,543037,1,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
McFarland, T.J.,519008,2,-55.3,0.0,41.0,40.3,,40.3,1,1,,0,0.0,0,0.0,0.0
Wood, Alex,622072,4,-39.0,0.0,41.0,41.0,,41.0,,,,0,0.0,0,0.0,0.0
Glasnow, Tyler,607192,1,-23.9,0.0,35.2,35.2,,35.2,4,4,,0,0.0,0,0.0,0.0
