last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa
Velazquez, Hector,584171,145,15.3,38.6,112.9,88.8,92.9,87.0,429,180,393,55,38.2,13,9.0,5.9
Santiago, Hector,502327,78,23.2,38.5,112.8,87.9,92.5,87.4,423,201,401,27,35.5,10,12.8,8.7
Ramirez, Nick,598286,216,11.6,31.0,112.8,86.1,92.4,82.4,436,164,404,63,29.3,18,8.3,5.8
Valdez, Framber,664285,207,-1.4,24.2,112.8,89.5,96.0,87.0,423,120,396,85,41.1,11,5.3,3.4
Rodney, Fernando,407845,110,8.8,32.7,112.8,87.3,90.9,85.2,450,146,418,41,38.7,10,9.1,5.8
Junis, Jakob,596001,524,12.3,34.9,112.8,90.0,92.7,88.3,473,176,408,215,41.1,45,8.6,6.0
Wingenter, Trey,622259,102,16.4,37.3,112.8,89.1,91.9,88.5,418,189,408,38,37.3,8,7.8,4.1
Castillo, Luis,622491,425,4.8,26.8,112.8,86.0,92.0,82.6,442,137,406,139,32.7,23,5.4,3.2
Anderson, Shaun,641312,301,10.3,38.9,112.8,86.8,92.1,82.7,454,167,408,113,37.8,20,6.6,5.0
Adams, Austin,613534,52,10.7,25.0,112.8,90.3,93.8,88.8,426,156,383,23,46.0,3,5.8,2.6
Steckenrider, Drew,608716,38,23.4,31.6,112.8,89.1,95.7,80.2,444,237,392,14,36.8,8,21.1,13.8
Smith, Joe,501925,55,4.2,20.0,112.8,92.0,93.4,91.7,399,134,392,28,50.9,3,5.5,4.1
Gonzalez, Gio,461829,207,10.3,36.2,112.7,87.2,92.9,81.6,449,174,404,66,34.2,16,7.7,5.3
Romero, Fernando,622864,31,7.4,32.3,112.7,88.3,95.0,85.7,390,158,368,13,41.9,2,6.5,4.2
Lyles, Jordan,543475,356,14.5,32.0,112.7,88.9,93.4,86.0,438,186,402,145,40.7,30,8.4,5.6
Alvarez, Jose,501625,171,7.3,34.5,112.7,85.5,89.6,83.0,437,151,395,53,31.0,8,4.7,3.5
Kelly, Merrill,518876,510,12.2,32.9,112.7,89.3,93.5,85.7,443,177,406,204,40.0,46,9.0,6.6
Thornburg, Tyler,592804,53,20.4,39.6,112.7,92.4,95.9,88.2,450,224,420,30,56.6,8,15.1,9.3
Kelly, Joe,523260,131,1.8,28.2,112.7,89.3,95.2,86.8,429,129,398,52,40.6,8,6.1,3.8
Marshall, Evan,605359,125,9.6,26.4,112.7,86.2,91.8,83.5,435,156,409,41,32.8,8,6.4,4.6
Dull, Ryan,623430,43,16.2,55.8,112.7,89.8,96.3,78.5,434,224,405,20,50.0,7,16.3,11.9
Lopez, Yoan,661255,170,11.0,36.5,112.7,91.9,94.6,89.7,466,178,419,77,45.3,16,9.4,7.2
Hernandez, Felix,433587,178,11.5,32.0,112.7,91.6,96.0,89.4,450,172,397,79,44.4,17,9.6,6.8
Doolittle, Sean,448281,165,23.1,34.5,112.6,90.0,93.1,87.3,456,214,411,66,40.2,13,7.9,5.4
Gallen, Zac,668678,181,13.0,32.6,112.6,86.9,92.8,80.8,403,178,380,63,34.8,9,5.0,2.9
Ottavino, Adam,493603,138,15.6,31.9,112.6,84.9,90.4,80.0,434,174,404,38,27.5,7,5.1,2.7
Wisler, Matt,605538,136,15.8,32.4,112.6,87.7,92.8,84.0,423,195,399,48,35.3,8,5.9,3.8
Robertson, David,502085,21,17.4,38.1,112.6,92.9,94.7,91.4,387,204,363,10,47.6,2,9.5,6.1
Wittgren, Nick,621295,143,15.1,30.8,112.6,91.8,94.7,89.8,437,197,391,68,48.2,13,9.1,6.1
Lauer, Eric,641778,424,12.6,31.1,112.6,88.9,94.1,85.5,436,174,397,164,38.8,26,6.1,4.4
Norris, Daniel,596057,420,11.4,31.2,112.6,90.3,94.0,87.3,437,178,406,177,42.1,39,9.3,6.7
Mengden, Daniel,596043,188,19.1,30.9,112.6,88.9,92.3,87.8,417,182,388,68,36.2,11,5.9,4.3
Erlin, Robbie,572362,170,9.5,37.6,112.6,87.4,92.4,85.2,424,163,411,60,35.3,11,6.5,4.7
Schreiber, John,670167,19,13.0,42.1,112.6,87.8,88.0,90.4,418,190,391,8,42.1,2,10.5,6.7
LeBlanc, Wade,453281,401,13.5,37.9,112.6,89.0,93.3,85.4,447,183,397,157,39.2,32,8.0,6.1
Foltynewicz, Mike,592314,301,14.3,31.2,112.6,87.7,92.2,83.7,429,186,393,117,38.9,23,7.6,5.4
Strahm, Matt,621381,319,14.5,36.4,112.6,88.2,93.8,82.5,447,190,402,131,41.2,32,10.0,7.0
Martin, Corbin,656686,61,13.5,32.8,112.5,90.3,94.4,87.2,414,181,381,28,45.9,5,8.2,5.4
Keller, Brad,641745,507,9.0,32.5,112.5,88.9,93.6,86.3,453,157,405,194,38.3,30,5.9,4.2
Scott, Tayler,605463,58,5.4,36.2,112.5,90.6,92.9,89.4,425,157,394,20,34.5,4,6.9,4.9
Hendricks, Kyle,543294,478,12.8,33.1,112.5,85.4,91.0,81.0,438,175,398,145,30.5,29,6.1,4.4
Alcantara, Victor,622505,132,7.6,28.0,112.5,90.5,94.8,88.9,456,153,411,56,42.7,13,9.8,7.7
Kershaw, Clayton,477132,419,11.7,31.3,112.5,87.5,92.8,84.5,442,162,408,133,33.4,28,6.7,4.4
Hernandez, Darwinzon,650382,57,9.7,36.8,112.5,85.9,93.0,79.7,382,174,367,18,31.6,0,0.0,0.0
Buchholz, Clay,453329,139,9.5,33.8,112.4,86.0,92.4,81.2,427,165,406,49,35.3,17,12.2,9.9
Herrera, Kelvin,516969,146,15.2,35.6,112.4,86.0,89.0,85.1,416,171,404,48,32.9,11,7.5,5.3
Smith, Burch,572143,48,20.0,37.5,112.4,89.2,90.4,90.6,424,213,400,19,39.6,3,6.3,4.1
Stammen, Craig,489334,234,5.3,31.2,112.4,86.7,91.0,83.3,425,155,391,77,32.9,11,4.7,3.5
Ruiz, Jose,614179,116,18.8,36.2,112.4,86.8,91.5,82.3,469,187,412,35,30.2,10,8.6,5.8
Vazquez, Felipe,553878,125,14.5,39.2,112.4,86.8,89.8,85.6,467,179,410,46,37.1,9,7.2,3.9
Keller, Mitch,656605,117,11.0,39.3,112.4,88.5,93.2,83.8,402,168,392,36,39.6,9,7.7,5.0
Suarez, Ranger,624133,126,4.7,35.7,112.4,87.1,90.0,85.3,421,152,387,44,34.9,7,5.6,4.0
Phelps, David,475479,77,17.5,33.8,112.4,89.3,93.0,88.3,420,195,398,29,37.7,8,10.4,6.7
Cole, Taylor,518566,137,6.8,35.8,112.4,87.1,88.4,85.7,410,157,394,53,38.7,4,2.9,1.9
Irvin, Cole,608344,108,17.1,42.6,112.3,85.6,91.1,78.5,437,193,401,32,30.2,9,8.3,6.1
Walden, Marcus,519393,193,6.3,30.6,112.3,89.3,92.5,89.2,435,146,419,67,34.7,6,3.1,2.0
Guerrieri, Taylor,605260,60,3.1,25.0,112.3,89.3,94.4,87.0,420,142,395,21,35.0,4,6.7,3.9
Williams, Taylor,592865,42,-3.2,31.0,112.3,91.8,98.3,88.4,415,126,415,22,52.4,3,7.1,5.0
Stock, Robert,476594,32,8.5,40.6,112.3,91.6,92.2,91.6,455,173,420,13,40.6,3,9.4,5.4
Yamamoto, Jordan,657141,178,17.9,29.8,112.3,89.9,93.3,89.7,445,189,389,71,40.1,12,6.7,4.3
Carpenter, Ryan,543001,157,13.2,39.5,112.3,90.4,93.7,88.2,437,196,389,71,45.2,15,9.6,7.6
Lucas, Josh,572998,46,12.3,30.4,112.3,88.5,90.4,89.0,418,161,394,17,37.0,3,6.5,4.3
Richards, Trevor,670950,378,17.0,35.2,112.2,87.1,92.2,82.4,423,188,390,131,34.7,25,6.6,4.4
Weber, Ryan,543901,119,7.5,29.4,112.2,87.2,91.7,84.3,426,156,391,35,29.4,4,3.4,2.6
Happ, J.A.,457918,439,13.3,31.9,112.2,88.8,93.4,86.0,447,173,396,160,36.5,35,8.0,5.7
Palumbo, Joe,643478,38,16.2,31.6,112.2,90.4,95.8,83.0,449,199,408,15,39.5,4,10.5,7.4
Brault, Steven,643230,307,9.3,33.2,112.2,88.7,92.9,86.1,441,171,401,116,38.0,16,5.2,3.6
Hellickson, Jeremy,476451,132,15.3,35.6,112.2,86.0,92.2,81.4,458,181,393,47,35.6,12,9.1,6.6
Rainey, Tanner,663432,82,5.9,30.5,112.2,89.8,96.2,86.3,425,163,401,40,48.8,8,9.8,4.4
Almonte, Yency,622075,92,16.8,40.2,112.2,89.8,94.8,83.6,440,215,415,36,39.1,12,13.0,9.7
Newcomb, Sean,656794,182,12.3,29.1,112.2,87.2,90.8,85.0,442,169,411,58,31.9,8,4.4,3.0
Lester, Jon,452657,483,11.7,38.1,112.2,88.0,91.8,84.9,457,176,407,172,35.6,39,8.1,5.7
Cordero, Jimmy,622772,71,4.8,31.0,112.2,85.4,91.6,81.4,424,139,398,21,29.6,4,5.6,3.7
Pineda, Michael,501381,427,16.0,36.3,112.2,88.9,92.9,84.3,454,196,391,151,36.7,31,7.3,5.2
Wick, Rowan,592858,71,9.6,23.9,112.1,86.5,90.6,84.0,393,146,,20,28.2,5,7.0,4.4
Payano, Pedro,622797,70,10.0,38.6,112.1,86.7,90.9,82.8,412,158,394,28,40.0,5,7.1,4.9
Morton, Charlie,450203,438,10.1,34.9,112.1,86.8,90.7,84.6,431,159,395,143,32.6,21,4.8,2.9
Yarbrough, Ryan,642232,365,14.3,36.2,112.1,83.9,88.8,81.0,427,167,399,95,26.0,23,6.3,4.6
Archer, Chris,502042,324,13.2,40.7,112.1,88.0,92.8,83.0,436,189,401,128,39.5,34,10.5,6.5
Pena, Felix,570240,266,13.0,34.2,112.1,88.7,93.4,85.5,429,172,399,98,36.8,19,7.1,4.7
Chacin, Jhoulys,468504,284,16.1,34.9,112.1,88.2,94.2,84.6,463,187,404,121,42.8,18,6.3,4.4
Eflin, Zach,621107,448,11.9,30.1,112.1,86.8,92.8,81.5,447,173,400,153,34.2,32,7.1,5.3
Glasnow, Tyler,607192,121,10.4,30.6,112.1,87.0,92.0,83.7,451,157,415,38,31.4,8,6.6,4.2
Garcia, Rico,670329,18,12.8,38.9,112.1,91.4,95.1,87.7,478,218,426,9,50.0,3,16.7,12.0
Garcia, Jarlin,606424,128,10.0,26.6,112.1,88.1,92.7,85.9,400,156,386,41,32.0,7,5.5,3.9
Dyson, Sam,473879,178,3.6,26.4,112.1,87.4,92.9,84.0,444,138,407,64,36.0,10,5.6,4.0
Hartlieb, Geoff,664129,95,9.3,30.5,112.1,90.4,92.7,89.1,439,163,397,40,42.6,10,10.5,6.9
Montgomery, Mike,543557,245,6.1,35.5,112.1,89.6,94.2,85.6,486,169,408,106,43.4,18,7.3,5.4
Hendriks, Liam,521230,166,21.0,34.3,112.0,88.3,91.8,86.6,410,202,397,62,38.0,10,6.0,3.4
Romo, Sergio,489265,161,19.3,37.3,112.0,84.8,90.3,79.6,455,196,402,38,23.6,8,5.0,3.5
Maeda, Kenta,628317,383,14.5,36.0,112.0,85.5,90.6,80.8,457,176,402,111,29.0,21,5.5,3.5
Sadzeck, Connor,592712,63,13.7,34.9,112.0,88.6,96.9,84.2,418,158,412,22,34.9,6,9.5,5.6
Sheffield, Justus,656954,67,6.1,29.9,112.0,90.7,91.6,90.2,434,143,405,30,44.8,4,6.0,3.9
Workman, Brandon,519443,121,8.5,32.2,112.0,87.4,91.2,85.4,417,152,417,37,30.6,1,0.8,0.4
Reininger, Zac,643617,89,14.2,42.7,112.0,91.1,94.4,88.8,419,193,389,38,42.7,12,13.5,10.7
Fedde, Erick,607200,240,5.7,33.8,112.0,88.1,92.8,84.9,438,152,398,98,40.8,19,7.9,6.1
May, Trevor,543507,139,18.0,38.8,111.9,87.3,92.1,82.0,426,187,402,46,33.1,10,7.2,4.3
Phillips, Evan,623465,59,8.7,40.7,111.9,89.9,95.6,84.6,420,180,407,24,40.7,4,6.8,3.5
Diehl, Phillip,670426,7,22.9,42.9,111.9,92.0,90.7,100.1,460,248,460,3,42.9,1,14.3,8.3
Rodriguez, Eduardo,593958,506,9.0,31.2,111.9,85.7,91.2,82.1,455,158,404,143,28.3,33,6.5,4.4
Rodon, Carlos,607074,94,14.0,36.2,111.9,89.3,91.9,88.2,418,163,396,37,39.4,7,7.4,4.4
Farmer, Buck,571656,163,9.4,32.5,111.9,88.8,94.6,84.1,450,178,421,66,41.0,13,8.0,5.1
Chen, Wei-Yin,612672,201,13.7,39.8,111.9,88.7,92.5,85.5,454,195,398,80,39.8,17,8.5,6.1
Brebbia, John,605154,167,22.8,35.3,111.9,88.0,91.9,83.5,413,213,382,62,38.0,9,5.4,3.3
Bauer, Trevor,545333,519,16.0,33.7,111.9,88.3,92.3,85.6,451,183,396,195,37.6,46,8.9,5.4
Kline, Branden,571858,112,12.4,42.9,111.9,91.3,95.9,88.8,444,193,402,61,54.5,12,10.7,7.5
Stratton, Chris,608717,228,11.4,35.1,111.9,88.3,93.2,84.3,441,172,402,72,34.6,14,6.1,4.3
Tomlin, Josh,458708,237,17.1,32.5,111.9,88.0,92.4,82.9,424,196,398,78,32.9,16,6.8,5.5
Rondon, Hector,444468,169,7.1,27.8,111.9,86.8,90.9,85.5,434,148,405,57,34.1,11,6.5,4.7
Howard, Sam,607572,38,16.8,31.6,111.9,84.6,91.0,79.0,401,167,392,9,23.7,1,2.6,1.6
Kintzler, Brandon,445213,153,7.2,26.8,111.8,88.9,94.2,86.1,423,144,405,64,41.8,11,7.2,5.1
Floro, Dylan,571670,126,7.8,26.2,111.8,84.9,89.9,82.7,413,143,407,43,35.0,6,4.8,3.4
Borucki, Ryan,621366,28,12.0,42.9,111.8,93.8,96.0,91.9,417,206,408,15,53.6,5,17.9,12.5
Estrada, Marco,462136,84,31.3,28.6,111.8,86.9,92.1,90.1,440,214,405,19,29.2,9,10.7,8.5
Britton, Zack,502154,152,-9.0,16.4,111.8,87.4,95.2,85.1,457,86,442,53,34.9,8,5.3,3.4
Kingham, Nick,592468,188,12.9,35.1,111.8,86.6,92.8,80.9,456,179,411,64,34.0,15,8.0,5.8
Burr, Ryan,621114,58,9.0,29.3,111.8,90.5,92.2,88.8,388,171,360,21,36.2,3,5.2,3.5
Webb, Jacob,657097,90,17.3,35.6,111.8,88.0,92.2,84.8,439,186,406,30,33.3,6,6.7,4.6
Magill, Matt,543483,127,14.1,41.7,111.8,90.6,94.8,87.7,474,195,413,57,44.9,12,9.4,5.9
Curtiss, John,595928,8,14.1,25.0,111.8,87.3,99.9,79.7,358,173,,3,37.5,1,12.5,8.3
Hudson, Daniel,543339,175,15.0,31.4,111.8,89.2,94.5,84.6,427,192,408,74,42.3,17,9.7,6.3
Lugo, Seth,607625,169,14.9,32.0,111.8,87.8,92.7,84.2,437,183,397,54,32.3,10,5.9,3.6
Ynoa, Gabriel,593679,334,10.4,30.2,111.8,90.2,94.0,87.7,461,171,399,137,41.4,32,9.6,7.6
Bassitt, Chris,605135,391,14.4,33.0,111.7,87.0,91.9,84.5,454,174,399,123,32.0,19,4.9,3.3
Tropeano, Nick,607374,48,21.4,39.6,111.7,90.1,94.1,82.9,415,226,399,19,39.6,6,12.5,9.1
Scherzer, Max,453286,364,13.4,34.6,111.7,87.6,91.9,83.9,445,174,400,129,35.4,22,6.0,3.6
Mahle, Tyler,641816,333,9.4,34.5,111.7,88.8,92.8,86.1,442,165,399,126,38.0,26,7.8,5.4
Wood, Hunter,621056,127,18.3,33.9,111.7,86.3,91.4,81.1,418,191,387,38,29.9,6,4.7,3.4
Moore, Matt,519043,23,2.6,17.4,111.7,85.6,89.8,84.7,405,116,,7,30.4,1,4.3,3.0
Slegers, Aaron,642083,11,22.0,36.4,111.7,86.6,90.1,92.5,420,161,420,4,36.4,2,18.2,16.7
Crichton, Stefan,592233,63,9.5,31.7,111.7,88.0,94.1,83.9,438,165,394,27,42.9,3,4.8,3.2
Helsley, Ryan,664854,81,17.6,34.6,111.7,87.9,90.5,85.3,432,192,430,32,39.5,3,3.7,2.5
Alcantara, Sandy,645261,509,11.7,29.1,111.7,86.7,92.1,82.7,444,164,400,170,33.4,32,6.3,4.4
Agrazal, Dario,642607,206,14.4,35.4,111.7,86.0,91.0,82.2,459,180,397,55,26.7,11,5.3,4.2
Vincent, Nick,543883,109,16.4,36.7,111.7,89.4,91.8,88.0,438,186,405,41,38.0,7,6.4,4.4
Banuelos, Manny,544365,145,14.5,35.9,111.6,88.2,92.3,84.9,427,186,407,56,38.9,13,9.0,5.9
Fry, Jace,605240,125,5.6,30.4,111.6,88.9,94.2,86.3,443,153,417,52,41.6,7,5.6,3.1
Brasier, Ryan,518489,144,16.7,41.0,111.6,88.3,92.9,82.7,434,201,399,48,33.3,14,9.7,6.5
Davis, Austin,656354,43,14.9,41.9,111.6,89.4,91.3,87.0,428,194,404,17,39.5,4,9.3,5.5
Jennings, Dan,543359,15,5.3,26.7,111.6,88.2,96.6,83.0,398,152,398,6,40.0,1,6.7,3.1
deGrom, Jacob,594798,451,12.5,33.0,111.6,86.2,92.0,81.6,456,174,404,140,32.5,25,5.5,3.4
Leone, Dominic,608678,100,15.5,39.0,111.6,90.3,94.1,86.4,440,203,423,39,39.4,13,13.0,8.3
Huang, Wei-Chieh,658791,24,19.7,33.3,111.6,88.5,101.5,84.1,414,192,,11,45.8,3,12.5,9.4
Barnes, Matt,598264,117,10.4,30.8,111.6,89.4,92.0,88.2,432,165,385,41,35.0,7,6.0,2.9
Peralta, Wandy,593974,111,7.6,35.1,111.6,86.2,91.7,80.9,434,166,400,42,38.5,11,9.9,7.1
Tinoco, Jesus,622786,90,10.6,35.6,111.6,88.2,96.2,81.6,443,195,415,34,37.8,11,12.2,8.3
Carrasco, Carlos,471911,199,13.4,37.2,111.6,91.1,96.7,85.7,427,189,398,95,47.7,28,14.1,9.5
Gant, John,607231,167,9.1,33.5,111.6,86.6,88.8,86.0,414,144,388,49,29.9,5,3.0,2.0
Garrett, Reed,657585,53,12.4,34.0,111.6,94.7,98.1,92.3,425,192,396,26,49.1,9,17.0,11.7
Armstrong, Shawn,542888,146,19.3,39.0,111.5,87.5,92.9,82.3,448,196,407,53,36.3,15,10.3,6.6
Jimenez, Joe,641729,133,21.1,34.6,111.5,88.0,92.5,84.4,422,214,383,46,34.6,15,11.3,6.4
Ferguson, Caleb,657571,105,15.2,43.8,111.5,86.1,90.0,82.1,424,188,396,36,34.3,6,5.7,3.3
Bedrosian, Cam,592135,169,10.6,33.1,111.5,88.7,92.4,86.8,420,169,384,60,36.1,11,6.5,4.3
Avilan, Luis,501593,86,8.5,32.6,111.5,85.1,89.5,80.9,462,151,424,19,22.1,4,4.7,3.1
Brooks, Aaron,605156,312,11.4,33.7,111.5,89.0,93.0,86.4,474,177,405,128,41.2,27,8.7,6.3
Musgrove, Joe,605397,474,12.0,32.5,111.5,88.6,92.8,86.1,449,175,404,187,39.5,32,6.8,4.9
Snell, Blake,605483,241,13.4,30.7,111.5,87.8,91.6,84.9,436,173,389,76,31.5,12,5.0,2.9
Leclerc, Jose,600917,136,16.5,39.0,111.5,85.3,92.2,78.6,427,188,388,38,28.4,6,4.4,2.2
Montas, Frankie,593423,249,8.8,32.5,111.4,87.2,93.6,83.2,440,147,398,87,34.9,10,4.0,2.7
Wilson, Bryse,669060,67,16.9,32.8,111.4,89.8,92.3,88.5,404,198,398,30,44.8,6,9.0,6.5
Holland, Greg,518813,87,11.0,31.0,111.4,89.3,93.8,85.1,413,189,386,32,36.8,5,5.7,3.3
Mejia, Adalberto,606167,86,21.1,38.4,111.4,91.2,94.0,89.0,409,210,386,42,48.8,10,11.6,7.5
Hirano, Yoshihisa,673633,131,10.5,32.8,111.4,86.7,92.4,82.4,416,164,402,37,28.2,7,5.3,3.4
Castro, Miguel,612434,196,9.1,25.5,111.4,86.8,92.5,84.0,449,144,393,64,32.7,12,6.1,4.0
Gonsolin, Tony,664062,93,13.9,30.1,111.4,86.6,92.5,81.4,424,185,395,34,36.6,2,2.2,1.5
Gibaut, Ian,664139,27,8.7,22.2,111.4,91.2,91.5,91.7,388,136,,12,44.4,0,0.0,0.0
Iglesias, Raisel,628452,152,20.7,38.2,111.4,87.4,93.0,82.2,419,199,379,51,34.2,12,7.9,4.7
Sale, Chris,519242,344,12.5,34.9,111.4,88.1,92.9,84.4,448,176,390,125,36.3,28,8.1,4.6
Nunez, Eduardo,456488,4,24.3,50.0,111.4,97.4,92.8,111.4,371,251,371,2,50.0,1,25.0,25.0
Clevinger, Mike,605182,218,11.4,36.2,111.4,86.4,92.7,80.7,442,172,408,76,34.9,14,6.4,3.6
Webb, Logan,657277,60,5.5,41.7,111.4,87.9,91.8,85.2,438,154,407,17,28.3,3,5.0,3.5
Lopez, Jorge,605347,315,9.5,34.9,111.4,90.4,94.7,87.1,437,171,405,129,41.0,35,11.1,7.6
Ramirez, Erasmo,541640,12,2.8,33.3,111.3,87.3,102.3,80.9,399,169,387,3,25.0,3,25.0,20.0
Cease, Dylan,656302,181,12.5,32.6,111.3,88.8,93.0,86.3,467,170,399,72,39.8,15,8.3,5.3
Diaz, Jairo,545064,132,9.0,31.1,111.3,90.6,92.5,90.1,431,162,412,57,43.2,9,6.8,4.4
Cole, A.J.,595918,80,20.1,32.5,111.3,85.7,88.9,84.0,413,213,397,18,22.5,4,5.0,3.4
Vargas, Jason,450306,417,15.7,32.6,111.3,85.9,92.0,80.6,440,182,404,137,32.9,30,7.2,5.1
Harris, Will,501789,142,3.6,29.6,111.3,87.0,89.7,85.6,434,142,404,44,31.4,8,5.6,3.8
Diaz, Edwin,621242,119,15.8,41.2,111.3,89.9,92.4,87.6,439,201,390,54,45.8,13,10.9,5.6
Dowdy, Kyle,664871,74,8.9,40.5,111.3,90.0,93.0,87.4,426,170,400,30,40.5,6,8.1,5.5
Fiers, Mike,571666,526,15.6,31.9,111.3,87.3,93.3,82.7,458,176,400,193,37.8,40,7.6,5.7
Sandoval, Patrick,663776,80,6.5,32.5,111.3,86.2,91.5,80.7,416,154,402,27,33.8,5,6.3,3.9
Neris, Hector,593576,144,11.0,32.6,111.3,87.6,93.3,84.9,432,159,393,47,32.6,10,6.9,4.0
Buehler, Walker,621111,433,12.8,34.4,111.3,88.8,92.5,85.9,458,185,398,158,36.5,24,5.5,3.6
Wojciechowski, Asher,592879,194,20.8,34.0,111.3,87.6,92.6,82.0,443,216,398,69,35.6,23,11.9,7.8
Hammer, JD,670456,56,16.8,39.3,111.3,89.5,92.8,87.7,394,186,385,19,33.9,4,7.1,4.9
Scott, Tanner,656945,50,7.2,40.0,111.2,93.1,95.5,90.4,411,182,394,23,46.0,5,10.0,5.2
Martin, Brett,656685,178,6.3,28.7,111.2,90.4,93.3,89.7,429,140,401,72,40.4,10,5.6,4.1
Baez, Michel,673258,61,16.5,32.8,111.2,87.6,92.1,85.0,414,173,396,24,39.3,4,6.6,4.3
Chapman, Aroldis,547973,117,11.8,40.2,111.2,85.7,90.4,83.3,397,158,377,35,29.9,6,5.1,2.7
Rodgers, Brady,572086,18,12.6,44.4,111.2,89.6,97.3,77.1,442,207,406,9,50.0,3,16.7,12.0
Quantrill, Cal,615698,300,11.2,33.0,111.2,87.0,91.0,83.4,430,167,399,99,33.0,22,7.3,5.4
Brewer, Colten,605155,156,6.6,31.4,111.2,88.2,91.7,86.1,426,155,401,46,29.5,9,5.8,3.8
Keller, Kyle,664918,16,31.0,37.5,111.2,92.8,97.7,91.3,446,276,438,6,37.5,3,18.8,9.7
Wang, Wei-Chung,623913,91,18.2,35.2,111.2,86.5,91.2,79.8,403,201,376,24,26.4,5,5.5,4.2
Petit, Yusmeiro,433589,209,20.7,30.6,111.2,86.7,92.5,79.2,430,193,392,70,34.0,14,6.7,5.1
Voth, Austin,608723,72,20.1,26.4,111.1,87.4,92.7,85.6,443,175,399,21,29.6,4,5.6,3.5
Pounders, Brooks,572044,26,7.6,34.6,111.1,87.8,95.7,80.0,382,173,382,12,46.2,1,3.8,2.9
Gonzalez, Chi Chi,592346,163,9.9,34.4,111.1,87.6,92.5,83.4,439,166,407,66,40.5,9,5.5,4.2
Ynoa, Huascar,660623,12,6.9,41.7,111.1,91.1,95.4,85.1,404,171,404,6,50.0,1,8.3,6.3
Holder, Jonathan,656547,122,16.1,33.6,111.1,88.2,91.7,86.8,447,188,397,41,34.2,10,8.2,5.5
Nelson, Jimmy,519076,51,11.0,47.1,111.1,86.4,88.9,83.4,446,185,416,18,35.3,4,7.8,4.7
Lockett, Walker,621141,61,9.4,34.4,111.1,87.8,92.2,83.2,392,167,376,19,31.1,4,6.6,4.8
Descalso, Daniel,518614,5,26.4,40.0,111.1,89.3,103.1,68.8,354,248,354,2,40.0,1,20.0,20.0
Garcia, Edgar,658305,89,14.0,34.8,111.1,89.2,94.3,82.9,438,209,408,38,42.7,13,14.6,9.0
Osich, Josh,592612,171,10.0,33.9,111.1,88.0,92.6,82.3,447,182,404,63,36.8,14,8.2,5.9
Dayton, Grant,594795,23,22.7,17.4,111.0,91.3,94.1,92.3,414,167,399,9,39.1,2,8.7,5.4
Keuchel, Dallas,572971,277,1.5,24.9,111.0,87.4,93.6,84.7,447,124,413,101,36.5,18,6.5,4.7
Chirinos, Yonny,630023,363,10.8,35.3,111.0,87.6,92.1,84.3,447,173,403,122,33.7,32,8.8,6.3
Taylor, Josh,657031,107,12.0,35.5,111.0,86.6,92.1,82.1,429,168,398,31,29.0,7,6.5,3.8
Nicasio, Juan,504379,145,7.9,37.2,111.0,88.7,92.4,85.3,444,158,409,58,40.0,13,9.0,6.2
Mayza, Tim,641835,143,6.0,34.3,111.0,86.5,93.3,81.5,431,163,386,53,37.1,10,7.0,4.4
McCarthy, Kevin,641838,180,3.3,26.7,111.0,89.3,93.1,87.2,452,139,413,74,41.1,9,5.0,3.9
Rodriguez, Dereck,605446,305,12.7,33.8,111.0,88.6,92.7,86.3,437,169,393,108,35.5,20,6.6,5.0
Pomeranz, Drew,519141,259,13.7,36.3,111.0,88.7,93.0,84.7,449,183,398,93,35.9,23,8.9,5.4
Olson, Tyler,621397,94,11.2,30.9,111.0,84.5,87.9,82.6,454,158,417,23,24.5,5,5.3,3.6
Wilson, Justin,458677,90,4.4,34.4,111.0,84.3,89.0,82.0,380,140,372,26,28.9,4,4.4,2.8
Syndergaard, Noah,592789,496,9.6,29.2,111.0,86.4,90.5,84.0,447,154,399,155,31.4,24,4.8,3.3
Hughes, Jared,453172,179,0.2,26.3,110.9,88.8,94.2,85.8,427,135,388,61,35.1,14,7.8,5.7
Kittredge, Andrew,552640,116,6.1,31.0,110.9,87.3,92.3,84.2,429,152,381,41,35.3,6,5.2,3.4
Flynn, Brian,543169,97,9.1,39.2,110.9,88.0,92.3,84.5,399,171,397,35,36.1,5,5.2,3.6
Despaigne, Odrisamer,628333,53,17.1,47.2,110.9,89.0,90.9,90.0,430,192,420,19,35.8,3,5.7,4.4
Oh, Seunghwan,493200,66,12.6,34.8,110.9,89.4,90.7,88.3,442,192,403,24,36.4,8,12.1,9.1
Eickhoff, Jerad,595191,174,15.2,36.2,110.8,87.8,95.3,80.2,441,205,393,68,39.1,19,10.9,7.8
Grotz, Zac,665093,30,-1.4,23.3,110.8,86.8,88.5,86.2,368,96,,8,26.7,0,0.0,0.0
Skoglund, Eric,607215,42,16.5,28.6,110.8,90.7,94.3,88.6,417,185,403,19,45.2,4,9.5,8.0
Allard, Kolby,663465,103,10.1,29.1,110.8,86.7,90.6,84.9,416,145,416,35,34.0,2,1.9,1.4
Pressly, Ryan,519151,120,6.6,32.5,110.8,87.2,92.5,83.2,433,154,396,37,33.3,8,6.7,4.1
